02:55:23.154 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
02:55:23.157 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.getXWikiContext(XWikiHibernateBaseStore:1498)
02:55:23.157 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
02:55:23.158 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:55:25.112 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
02:55:40.604 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
02:55:40.607 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
02:55:40.634 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
02:55:40.661 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
02:56:07.156 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:56:07.168 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:56:07.177 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:56:07.209 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:56:09.047 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.8125
02:56:10.088 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 2 second: 5.142857142857142
02:56:13.701 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.142857142857142
02:56:13.701 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.142857142857142. PT: 6 seconds
02:56:13.701 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
02:56:20.073 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.142857142857142 | 100
