16:06:00.682 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.util.NoSuchElementException
16:06:00.686 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.rendering.listener.CompositeListener.endFormat(CompositeListener:253)
16:06:00.686 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.rendering.listener.CompositeListener
16:06:00.687 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:06:02.242 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
16:06:02.243 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
16:06:02.243 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
16:06:02.244 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.BlockStateChainingListener
16:06:02.244 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
16:06:02.244 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.CompositeListener
16:06:02.257 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 589.
16:06:12.013 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:06:12.031 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:06:12.039 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:06:12.047 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:06:13.633 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 6.5
16:06:28.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.871 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.903 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.986 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.986 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:28.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
16:06:29.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 17 seconds
16:06:29.076 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:06:29.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:06:29.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
