10:08:40.685 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.security.authorization.AuthorizationException
10:08:40.701 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader.load(DefaultSecurityCacheLoader:165)
10:08:40.701 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.security.authorization.cache.internal.DefaultSecurityCacheLoader
10:08:40.702 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:08:42.384 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
10:08:56.005 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:08:56.014 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:08:56.023 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:08:56.030 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:08:58.702 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 4.5
10:08:59.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
10:08:59.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 3 seconds
10:08:59.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:09:00.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.502 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
10:09:00.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.601 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.783 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.800 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.823 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:00.979 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
10:09:01.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.162 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.563 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
10:09:01.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.687 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:01.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.765 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.800 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.922 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.922 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:02.996 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
10:09:03.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.500 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
10:09:03.519 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.625 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.671 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.762 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.889 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
10:09:03.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:03.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:04.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
