08:47:07.380 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
08:47:07.383 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter.intercept(MethodInterceptorFilter:59)
08:47:07.383 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter
08:47:07.383 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:47:08.089 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:47:08.090 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:47:08.091 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:47:08.091 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
08:47:08.092 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:47:08.093 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:47:08.093 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.InvocationNotifierHandler
08:47:08.094 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.cglib.MethodInterceptorFilter
08:47:08.146 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
08:47:09.502 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:47:09.513 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:47:09.524 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:47:09.543 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:47:10.584 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 8.75
08:47:11.259 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 8.75
08:47:11.259 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 8.75. PT: 1 seconds
08:47:11.260 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:47:11.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:11.996 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.75 | 100
08:47:12.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:12.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:12.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:12.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:47:12.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
