10:34:31.398 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
10:34:31.401 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.UpgradePlanJob.upgradeExtension(UpgradePlanJob:85)
10:34:31.401 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.UpgradePlanJob
10:34:31.401 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:34:33.417 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob$ModifableExtensionPlanTree
10:34:33.418 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:34:33.418 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:34:33.419 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:34:33.448 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 577.
10:34:48.351 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:34:48.361 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:34:48.372 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:34:48.383 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:34:49.636 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
10:34:49.637 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
10:34:50.644 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 4.8
10:34:50.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:50.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:50.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:50.792 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.8
10:34:50.793 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.8. PT: 2 seconds
10:34:50.793 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:34:51.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:51.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:52.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.841 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:53.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:54.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:54.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:54.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:54.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:34:54.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
