11:02:30.331 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
11:02:30.334 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Period.withYears(Period:896)
11:02:30.334 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Period
11:02:30.334 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:02:31.865 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.PeriodType
11:02:31.866 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:02:31.874 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:02:33.691 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:02:33.699 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:02:33.710 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:02:33.716 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:02:34.072 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
11:02:34.085 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
11:02:35.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.381 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
11:02:35.383 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
11:02:35.383 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:02:35.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.443 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.627 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:35.942 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
11:02:36.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.515 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.527 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
11:02:36.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.626 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.696 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.823 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.856 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
11:02:36.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.871 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.983 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:36.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.173 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
11:02:37.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:37.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
