04:50:57.871 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:50:57.874 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:50:57.874 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:50:57.875 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:50:58.314 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:50:58.316 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:50:58.338 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:50:59.073 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:50:59.082 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:50:59.088 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:50:59.094 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:50:59.244 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:51:03.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:51:03.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
