04:52:46.958 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:52:46.960 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:52:46.960 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:52:46.960 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:52:47.437 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:52:47.438 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:52:47.439 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:52:47.459 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:52:48.184 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:52:48.192 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:52:48.199 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:52:48.205 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:52:48.357 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:52:50.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.656 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.687 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.695 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.780 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:50.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:52:50.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:52:50.824 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:52:51.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:51.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:51.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:51.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:51.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:52.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:52.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:53.844 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:52:54.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:54.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:55.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:55.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:55.534 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:55.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:56.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:56.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:56.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:57.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:57.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.259 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:52:58.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
