09:23:49.350 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
09:23:49.368 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.getXWikiContext(XWikiHibernateBaseStore:1498)
09:23:49.368 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
09:23:49.369 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:23:53.036 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
09:24:19.071 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
09:24:19.084 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
09:24:19.139 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
09:24:19.142 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
09:24:59.145 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:24:59.155 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:24:59.166 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:24:59.174 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:25:03.246 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 4 second: 5.8125
09:25:04.960 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 5 second: 5.142857142857142
09:25:10.697 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.142857142857142
09:25:10.697 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.142857142857142. PT: 11 seconds
09:25:10.697 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
