10:09:08.703 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.joda.time.IllegalFieldValueException
10:09:08.705 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.chrono.BasicChronology.getDateMidnightMillis(BasicChronology:605)
10:09:08.706 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.chrono.BasicChronology
10:09:08.706 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:09:09.505 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.FieldUtils
10:09:09.506 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.chrono.BasicChronology
10:09:09.536 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
10:09:11.126 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:09:11.141 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:09:11.150 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:09:11.156 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:09:11.705 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
10:09:12.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.117 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.335 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
10:09:12.335 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
10:09:12.335 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:09:12.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.780 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
10:09:12.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:12.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.158 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.193 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.194 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
10:09:13.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:09:13.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
