21:53:12.294 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
21:53:12.297 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
21:53:12.297 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
21:53:12.297 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
21:53:13.100 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
21:53:16.833 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:53:16.846 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
21:53:16.876 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
21:53:16.881 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
21:53:18.302 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
21:53:21.635 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
21:53:21.635 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 4 seconds
21:53:21.635 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
21:53:23.564 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
21:53:24.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.502 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:24.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:25.004 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
21:53:25.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:25.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.593 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:31.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
21:53:32.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:53:32.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
