05:31:45.009 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:45.012 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.solve(BaseAbstractUnivariateRealSolver:190)
05:31:45.012 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:45.013 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:46.067 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:46.069 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:46.069 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:46.074 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:46.218 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:47.377 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:47.389 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:47.406 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:47.414 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:47.736 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:31:48.364 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:31:48.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 0 seconds
05:31:48.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:49.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.324 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.457 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:31:49.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:49.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.047 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.112 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
05:31:50.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.332 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.513 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.558 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.698 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
05:31:50.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:50.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.277 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.311 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
05:31:51.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.358 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.358 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.388 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.388 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.402 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.402 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.418 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.433 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.531 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.531 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.532 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.533 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:51.534 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
