04:54:08.293 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:54:08.296 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.InstallJob.runInternal(InstallJob:112)
04:54:08.297 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.InstallJob
04:54:08.297 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:54:10.783 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.790 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.794 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.796 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.796 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.796 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:54:10.797 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
04:54:10.798 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:54:10.798 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:54:10.799 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallJob
04:54:10.936 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:54:23.123 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:54:23.132 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:54:23.142 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:54:23.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:54:26.581 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 10.5
04:54:31.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:31.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.017 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.030 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:54:32.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
