06:28:30.396 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.ConvergenceException
06:28:30.399 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Gamma.regularizedGammaP(Gamma:173)
06:28:30.399 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Gamma
06:28:30.399 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:28:32.082 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.util.ContinuedFraction
06:28:32.084 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
06:28:32.085 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
06:28:32.134 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:28:32.955 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:28:32.963 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:28:32.970 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:28:32.976 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:28:33.086 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.857142857142857
06:28:33.117 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
06:28:34.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:34.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
06:28:34.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
06:28:34.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:28:34.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:34.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:34.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:34.809 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
06:28:35.140 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
06:28:44.709 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
06:29:19.573 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
06:29:32.529 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
06:29:48.682 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 350
06:29:51.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:29:51.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:29:53.191 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:29:55.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.385 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:01.451 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 400
06:30:05.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:05.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:05.698 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:09.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:13.909 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 450
06:30:17.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:21.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:21.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:26.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:26.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:26.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:26.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:26.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:34.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.072 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 500
06:30:35.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:35.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:38.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:38.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:38.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:38.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:40.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:40.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:49.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:49.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:30:52.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
