11:11:43.212 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
11:11:43.215 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math3.geometry.partitioning.BSPTree.visit(BSPTree:263)
11:11:43.215 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math3.geometry.partitioning.BSPTree
11:11:43.215 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:11:45.090 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet
11:11:45.092 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.AbstractRegion
11:11:45.092 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:11:45.093 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:11:45.093 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:11:45.174 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
11:11:47.372 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:11:47.391 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:11:47.403 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:11:47.411 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:11:48.653 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.666666666666666
11:11:49.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:49.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:49.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:49.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.405 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.666666666666666
11:11:50.405 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.666666666666666. PT: 2 seconds
11:11:50.406 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:11:50.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.506 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:11:50.768 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 82 fitness evolutions and 3 second: 4.666666666666666
11:11:51.444 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 100
11:11:51.445 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.666666666666666. PT: 4 seconds
11:11:52.321 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 150
11:11:53.146 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 200
11:11:53.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 250
11:11:54.080 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 300
11:11:54.495 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 350
11:11:54.866 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 400
11:11:55.245 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 450
11:11:55.676 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 500
11:11:55.991 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 550
11:11:56.377 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 600
11:11:56.784 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 650
11:11:56.955 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 700
11:11:57.205 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 750
11:11:57.507 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 800
11:11:57.771 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 850
11:11:58.050 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 900
11:11:58.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 950
11:11:58.642 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 1000
11:11:58.902 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.666666666666666 | 1050
