00:03:51.357 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:03:51.368 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:03:51.368 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:03:51.369 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:03:54.968 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:03:54.970 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:03:54.985 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:04:15.025 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:04:15.029 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:04:15.086 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:04:18.505 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:04:54.742 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:04:54.778 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:04:54.799 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:04:54.857 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:05:00.997 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 6 second: 1.5
00:05:03.136 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:05:03.136 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 8 seconds
00:05:03.136 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:05:06.835 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:05:12.878 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
00:05:16.590 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
00:05:18.412 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
00:05:22.673 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
00:05:26.474 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 350
00:05:28.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:30.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:31.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:31.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:31.489 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 400
00:05:37.385 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 450
00:05:37.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:37.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:37.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:39.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:42.255 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 500
00:05:43.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:43.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:43.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:43.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:44.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:45.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:45.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:45.698 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:45.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:45.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 550
00:05:46.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:46.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:47.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:47.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:47.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:47.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:47.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.825 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:48.989 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 600
00:05:49.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.871 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:49.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.369 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 650
00:05:50.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.552 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:50.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.041 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:51.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.005 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 700
00:05:52.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:52.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.312 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.354 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.388 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.391 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.398 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:05:53.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
