05:29:58.672 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException
05:29:58.677 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BOBYQAOptimizer.prelim(BOBYQAOptimizer:1752)
05:29:58.677 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:58.678 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:30:24.668 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:30:24.672 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:30:24.683 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:30:24.684 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:30:25.122 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:30:26.603 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:30:26.646 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:30:29.034 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:30:29.040 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:30:29.277 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.9897959183673475
05:30:30.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:30.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.9897959183673475
05:30:30.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.9897959183673475. PT: 1 seconds
05:30:30.663 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:30:31.323 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 100
05:30:31.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:31.913 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:31.958 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 150
05:30:32.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:32.314 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:32.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:32.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:32.489 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 200
05:30:32.881 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 250
05:30:33.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:30:33.324 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 300
05:30:33.690 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 350
05:30:34.053 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 400
05:30:34.465 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 450
05:30:34.808 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 500
05:30:35.086 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 550
05:30:35.358 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 600
05:30:35.605 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 650
05:30:35.846 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 700
05:30:36.109 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 750
05:30:36.458 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 800
05:30:36.882 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 850
05:30:37.283 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 900
05:30:37.687 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 950
05:30:38.054 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 1000
05:30:38.358 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 1050
05:30:38.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 1100
05:30:38.978 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 1150
05:30:39.281 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.9897959183673475 | 1200
