06:02:45.494 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
06:02:45.498 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:221)
06:02:45.498 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
06:02:45.499 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:02:46.627 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
06:03:09.605 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:03:09.616 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:03:09.625 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:03:09.634 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:03:11.584 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.666666666666666
06:03:12.044 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 2 second: 4.5
06:03:14.971 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
06:03:14.972 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 5 seconds
06:03:14.972 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:03:15.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:15.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:15.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:16.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:16.825 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:16.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:16.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:17.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:18.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:18.165 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:18.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:18.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.041 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
06:03:19.139 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
