12:13:56.776 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.NullPointerException
12:13:56.779 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.AbstractExtensionJob.applyActions(AbstractExtensionJob:151)
12:13:56.779 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.AbstractExtensionJob
12:13:56.780 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
12:13:58.947 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.repository.internal.installed.DefaultInstalledExtensionRepository
12:13:58.948 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.repository.internal.installed.DefaultInstalledExtensionRepository
12:13:58.949 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractExtensionJob
12:13:58.959 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractExtensionJob
12:13:58.961 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractExtensionJob
12:13:59.051 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
12:14:17.441 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
12:14:17.453 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
12:14:17.466 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
12:14:17.478 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
12:16:41.080 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 143 second: 5.833333333333334
12:16:43.650 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.833333333333334
12:16:43.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.833333333333334. PT: 146 seconds
12:16:43.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
12:16:47.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:47.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:16:51.879 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.833333333333334 | 100
12:16:52.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
