04:36:38.620 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:36:38.624 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.InstallPlanJob.runInternal(InstallPlanJob:88)
04:36:38.624 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.InstallPlanJob
04:36:38.624 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:36:40.803 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.809 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.815 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.816 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.817 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.817 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:36:40.819 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
04:36:40.975 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:36:52.662 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:36:52.675 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:36:52.685 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:36:52.693 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:36:53.277 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
04:36:53.278 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
04:36:53.670 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
04:36:53.671 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
04:36:54.297 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 7.5
04:36:54.298 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.5
04:36:54.298 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.5. PT: 1 seconds
04:36:54.298 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:36:55.462 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 44 fitness evolutions and 2 second: 6.5
04:36:56.175 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 100
04:36:56.176 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 3 seconds
04:36:58.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:58.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:58.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:58.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:58.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:58.724 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 150
04:36:58.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.722 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.728 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:36:59.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
