04:48:37.707 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:48:37.709 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:48:37.709 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:48:37.710 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:48:38.212 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:48:38.214 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:48:38.214 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:48:38.241 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:48:39.015 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:48:39.025 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:48:39.034 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:48:39.042 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:48:39.590 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:48:41.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.726 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.728 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.738 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.839 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:41.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:48:41.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 2 seconds
04:48:41.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:48:42.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:43.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.062 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.071 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.142 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:48:46.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:47.749 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
