08:10:57.279 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:10:57.282 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:10:57.282 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
08:10:57.282 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
08:10:57.283 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:10:57.782 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:10:57.783 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:10:57.784 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:10:57.815 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:10:58.873 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:10:58.885 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:10:58.892 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:10:58.901 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:10:59.159 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
08:10:59.902 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
08:10:59.902 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
08:10:59.902 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:11:00.212 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 95 fitness evolutions and 1 second: 2.5
08:11:00.528 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
08:11:00.528 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
08:11:01.054 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
08:11:01.494 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
08:11:01.767 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
08:11:01.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.906 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.906 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:01.960 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 300
08:11:01.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.188 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 350
08:11:02.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.554 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 400
08:11:02.603 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:02.936 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 450
08:11:03.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.356 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 500
08:11:03.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.590 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 550
08:11:03.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:11:03.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
