07:14:19.445 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.IllegalArgumentException
07:14:19.448 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.AbstractContinuousDistribution.inverseCumulativeProbability(AbstractContinuousDistribution:84)
07:14:19.448 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.AbstractContinuousDistribution
07:14:19.448 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:14:19.959 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.UnivariateRealSolverUtils
07:14:19.962 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.UnivariateRealSolverUtils
07:14:19.962 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.AbstractContinuousDistribution
07:14:20.065 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:14:21.263 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:14:21.272 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:14:21.280 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:14:21.287 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:14:21.798 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.6666666666666665
07:14:22.396 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.6666666666666665
07:14:22.396 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.6666666666666665. PT: 1 seconds
07:14:22.396 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:14:22.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.516 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:22.933 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 100
07:14:23.251 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 150
07:14:23.534 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 200
07:14:23.746 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 250
07:14:24.046 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 300
07:14:24.538 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 350
07:14:24.864 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 400
07:14:25.087 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 450
07:14:25.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.226 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 500
07:14:25.333 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 550
07:14:25.456 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 600
07:14:25.488 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.603 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 650
07:14:25.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:25.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.012 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 700
07:14:26.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.246 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.287 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 750
07:14:26.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:14:26.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
