05:31:56.728 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:56.731 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver.solve(BracketingNthOrderBrentSolver:394)
05:31:56.731 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:56.732 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:57.800 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:57.803 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:57.803 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:57.809 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:57.810 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:57.990 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:58.959 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:58.967 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:58.974 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:58.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:59.322 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.5
05:31:59.792 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 5 fitness evolutions and 0 second: 3.5
05:31:59.929 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:59.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:59.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.277 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:32:00.388 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:32:00.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
05:32:00.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:32:00.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:32:00.470 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.710 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:32:00.716 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:32:00.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:32:00.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
