08:52:09.131 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
08:52:09.134 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
08:52:09.134 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
08:52:09.134 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:52:09.748 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:52:09.749 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:52:09.750 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.reflection.GenericMetadataSupport$TypeVariableReturnType
08:52:09.750 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
08:52:09.750 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:52:09.751 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:52:09.788 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
08:52:11.073 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:52:11.082 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:52:11.090 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:52:11.097 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:52:11.353 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 6.5
08:52:12.332 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
08:52:12.332 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 1 seconds
08:52:12.332 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:52:12.541 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 61 fitness evolutions and 1 second: 5.5
08:52:13.455 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 100
08:52:13.456 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.5. PT: 2 seconds
08:52:13.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:13.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:13.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:13.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:13.823 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 150
08:52:14.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.216 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 200
08:52:14.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.712 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.713 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.732 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.747 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.796 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.800 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 250
08:52:14.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.870 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:14.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.028 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.158 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.238 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 300
08:52:15.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:52:15.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
