07:15:49.012 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
07:15:49.037 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.InvocationNotifierHandler.handle(InvocationNotifierHandler:38)
07:15:49.037 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.InvocationNotifierHandler
07:15:49.038 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:15:51.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
07:15:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.MockCreationValidator
07:15:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:15:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:15:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.MockitoCore
07:15:51.512 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:15:51.512 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:15:51.512 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs
07:15:51.512 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
07:15:51.513 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
07:15:51.513 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.InvocationNotifierHandler
07:15:51.559 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method serializableWontWorkForObjectsThatDontImplementSerializable(Ljava/lang/Class;)V does not have any exit point
07:15:51.754 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:15:54.272 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:15:54.392 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:15:54.401 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:15:54.410 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:15:55.771 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 11.5
07:15:57.871 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 11.5
07:15:57.872 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 11.5. PT: 3 seconds
07:15:57.872 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:15:58.361 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 71 fitness evolutions and 3 second: 9.5
07:15:59.248 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 100
07:15:59.248 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.5. PT: 4 seconds
07:16:00.769 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 150
07:16:01.547 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 200
07:16:01.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:01.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:01.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.137 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 250
07:16:02.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:02.853 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 300
07:16:03.462 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 350
07:16:04.045 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 400
07:16:04.419 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 450
07:16:04.957 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 500
07:16:05.353 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 550
07:16:05.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:05.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:05.903 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 600
07:16:06.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:06.402 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 650
07:16:06.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:06.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:06.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:06.906 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 700
07:16:07.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.351 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 750
07:16:07.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:07.871 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 800
07:16:07.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.463 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.662 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 850
07:16:08.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:08.948 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 900
07:16:09.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
