11:02:49.237 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
11:02:49.240 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Period.normalizedStandard(Period:1631)
11:02:49.240 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Period
11:02:49.241 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:02:50.786 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.PeriodType
11:02:50.787 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:02:50.787 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:02:50.813 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:02:52.867 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:02:52.879 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:02:52.890 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:02:52.899 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:02:53.249 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.6666666666666665
11:02:53.331 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.6666666666666665
11:02:54.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:54.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:54.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:54.381 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.6666666666666665
11:02:54.382 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.6666666666666665. PT: 1 seconds
11:02:54.383 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:02:54.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:54.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:54.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:55.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:02:55.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
