16:15:25.723 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:15:25.735 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:15:25.735 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:25.736 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:15:27.163 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:15:27.164 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:27.171 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:15:47.537 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:15:47.546 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:15:47.553 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:15:47.559 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:15:47.888 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:15:53.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.730 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.783 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.812 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.822 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.823 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:53.913 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:15:53.914 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:15:53.914 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:15:54.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.576 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.689 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.696 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.821 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.822 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.822 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.858 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
16:15:54.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:54.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:15:55.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
