00:11:36.941 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:11:36.944 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:11:36.944 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:11:36.944 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:11:42.762 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:11:42.763 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:11:42.800 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:12:09.108 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:12:09.181 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:12:09.198 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:12:11.378 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:12:48.781 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:12:48.791 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:12:48.799 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:12:48.805 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:12:51.501 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 2.5
00:12:51.700 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 2 second: 1.5
00:12:57.386 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:12:57.387 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 8 seconds
00:12:57.387 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:13:00.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:13:03.376 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:13:03.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:13:05.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:13:07.002 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
