07:51:42.698 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
07:51:42.706 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.display.internal.DocumentContentDisplayer.display(DocumentContentDisplayer:131)
07:51:42.706 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.display.internal.DocumentContentDisplayer
07:51:42.706 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:51:44.015 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
07:52:07.355 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:52:07.364 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:52:07.371 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:52:07.377 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:52:07.959 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
07:52:09.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:09.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.013 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:52:10.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
