04:33:44.865 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:33:44.868 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.job.AbstractJob.run(AbstractJob:189)
04:33:44.868 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.job.AbstractJob
04:33:44.869 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:33:47.980 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:47.996 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:48.017 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:48.018 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:48.019 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:48.019 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:33:48.020 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
04:33:48.021 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.021 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.022 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallJob
04:33:48.024 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.024 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.025 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.platform.wiki.creationjob.internal.ExtensionInstaller
04:33:48.026 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.platform.wiki.creationjob.internal.steps.ProvisionWikiStep
04:33:48.027 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.platform.wiki.creationjob.internal.WikiCreationJob
04:33:48.028 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.029 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:33:48.316 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:34:08.467 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:34:08.477 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:34:08.506 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:34:08.529 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:34:11.877 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 17.5
04:34:12.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 17.5
04:34:12.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 17.5. PT: 3 seconds
04:34:12.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:34:15.162 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 17.5 | 100
04:34:16.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.753 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.798 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 17.5 | 150
04:34:16.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:16.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:18.514 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:18.514 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:18.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.525 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.608 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.610 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 17.5 | 200
04:34:19.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:19.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:20.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:20.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:25.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:26.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
