08:31:00.763 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:31:00.765 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:31:00.766 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
08:31:00.766 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
08:31:00.767 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:31:01.225 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:31:01.226 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:31:01.228 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
08:31:01.258 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:31:02.300 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:31:02.310 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:31:02.319 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:31:02.328 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:31:02.970 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
08:31:03.402 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
08:31:03.403 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
08:31:03.403 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:31:03.549 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 63 fitness evolutions and 1 second: 2.5
08:31:04.218 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
08:31:04.218 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
08:31:04.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.542 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
08:31:04.723 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.743 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.830 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
08:31:04.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.960 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.960 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:04.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.031 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
08:31:05.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.165 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.219 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 300
08:31:05.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.342 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.392 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 350
08:31:05.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.489 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:31:05.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
