12:41:23.166 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.NullPointerException
12:41:23.176 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.AbstractExtensionJob.applyAction(AbstractExtensionJob:204)
12:41:23.176 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.AbstractExtensionJob
12:41:23.176 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
12:41:28.665 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.repository.internal.installed.DefaultInstalledExtensionRepository
12:41:28.666 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.repository.internal.installed.DefaultInstalledExtensionRepository
12:41:28.666 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractExtensionJob
12:41:28.667 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractExtensionJob
12:41:28.845 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
12:41:48.644 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
12:41:48.653 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
12:41:48.665 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
12:41:48.674 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
12:43:37.674 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 109 second: 4.5
12:43:39.474 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
12:43:39.475 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 110 seconds
12:43:39.475 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
12:43:43.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:43.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:49.457 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
12:43:49.838 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:51.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:51.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.318 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.600 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
12:43:52.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:52.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.312 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:53.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:54.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:54.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.501 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.503 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:55.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.061 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
12:43:56.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:56.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:57.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.652 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.688 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.742 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.901 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.941 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:58.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.018 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.144 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.169 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
12:43:59.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
12:43:59.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
