05:31:30.451 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:30.455 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver.solve(BracketingNthOrderBrentSolver:394)
05:31:30.455 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:30.455 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:31.487 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:31.488 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:31.489 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:31.492 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:31.492 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:31.635 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:32.641 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:32.650 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:32.658 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:32.667 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:33.086 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.5
05:31:33.639 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 8 fitness evolutions and 0 second: 3.5
05:31:33.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:33.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:33.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:33.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:33.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:33.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.013 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.071 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:31:34.072 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
05:31:34.073 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:34.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.358 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.425 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:34.841 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
05:31:34.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:34.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:35.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:35.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:35.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:35.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:35.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
