09:09:37.324 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
09:09:37.327 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:221)
09:09:37.327 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:09:37.327 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:09:40.086 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:09:40.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:09:40.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:09:40.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:09:40.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:09:40.088 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:09:40.088 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:09:40.109 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
09:10:03.862 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:10:03.873 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:10:03.880 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:10:03.886 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:10:04.535 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 7.5
09:10:06.419 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.504 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.560 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.671 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:06.810 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.5
09:10:06.811 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.5. PT: 2 seconds
09:10:06.811 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:10:07.819 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:07.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.686 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:08.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:08.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:08.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:09.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:09.025 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:09.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:09.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:09.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.285 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.325 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.325 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.327 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.337 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.429 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.429 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.432 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.495 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.495 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.562 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.5 | 100
09:10:10.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.734 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:10.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.842 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:10.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.117 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:12.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.800 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:12.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.311 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.5 | 150
09:10:13.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:13.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:13.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:13.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:13.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:13.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.108 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.934 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:14.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:14.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
09:10:15.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:10:15.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
