08:01:49.642 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:01:49.644 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:01:49.645 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:94)
08:01:49.645 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
08:01:49.646 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:01:50.162 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:01:50.163 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:01:50.193 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:01:51.437 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:01:51.450 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:01:51.460 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:01:51.468 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:01:52.159 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.75
08:01:53.692 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.75
08:01:53.692 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.75. PT: 2 seconds
08:01:53.693 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:01:54.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.600 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.914 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 100
08:01:54.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:54.930 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.325 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 150
08:01:55.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.556 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.577 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.590 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.590 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.590 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.645 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:01:55.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
