00:06:38.005 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:06:38.047 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.plugin.scheduler.AbstractJob.execute(AbstractJob:71)
00:06:38.047 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.plugin.scheduler.AbstractJob
00:06:38.047 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:06:44.602 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:06:44.604 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:06:44.604 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
00:06:44.604 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.watchlist.internal.job.WatchListJob
00:06:44.605 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.watchlist.internal.job.WatchListJob
00:06:44.606 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.plugin.scheduler.AbstractJob
00:06:44.760 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:07:39.565 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:07:39.575 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:07:39.598 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:07:39.608 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:07:40.134 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 6.5
00:07:40.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
00:07:40.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 1 seconds
00:07:40.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:07:43.852 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 100
00:07:44.872 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 150
00:07:48.648 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 200
00:07:49.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:49.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 250
00:07:51.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:51.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:51.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:51.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.104 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 300
00:07:52.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.366 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.535 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.637 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:52.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
