08:47:50.117 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
08:47:50.138 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.XWikiAction.execute(XWikiAction:193)
08:47:50.138 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.XWikiAction
08:47:50.138 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:47:58.912 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
08:48:42.138 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:48:42.149 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:48:42.160 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:48:42.166 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:48:43.765 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
08:48:47.050 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
08:48:47.051 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 4 seconds
08:48:47.051 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:48:49.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:48:49.791 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:48:49.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:48:49.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:48:50.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:48:50.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
