05:31:17.934 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:17.939 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver.solve(BracketingNthOrderBrentSolver:394)
05:31:17.939 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:17.939 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:18.934 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.935 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.935 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:18.939 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.940 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:19.055 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:20.018 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:20.039 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:20.050 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:20.060 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:20.317 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.5
05:31:20.900 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 10 fitness evolutions and 0 second: 3.5
05:31:21.324 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
05:31:21.325 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
05:31:21.325 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:21.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:22.185 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 100
05:31:22.768 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 150
05:31:22.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.169 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 200
05:31:23.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.855 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 250
05:31:23.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:23.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.756 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.790 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 300
05:31:24.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:24.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:31:25.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
