04:24:36.657 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:24:36.660 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.InstallJob.runInternal(InstallJob:112)
04:24:36.660 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.InstallJob
04:24:36.661 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:24:39.030 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.036 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.042 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.043 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.044 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.044 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:24:39.045 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
04:24:39.046 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:24:39.046 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
04:24:39.047 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallJob
04:24:39.195 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:24:51.610 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:24:51.634 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:24:51.642 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:24:51.651 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:24:53.842 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 10.5
04:25:14.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:14.971 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:25:15.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
