04:50:16.681 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:50:16.684 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:50:16.684 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:50:16.684 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:50:17.159 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:50:17.160 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:50:17.160 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:50:17.180 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:50:17.875 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:50:17.883 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:50:17.890 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:50:17.896 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:50:18.064 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
04:50:18.441 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 3 fitness evolutions and 0 second: 1.5
04:50:20.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:50:20.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:50:20.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:50:20.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:50:20.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
