00:08:47.597 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:08:47.600 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.watchlist.internal.job.WatchListJob.init(WatchListJob:100)
00:08:47.600 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.watchlist.internal.job.WatchListJob
00:08:47.600 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:08:55.348 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:08:55.348 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:08:55.349 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiCacheStore
00:08:55.349 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.watchlist.internal.job.WatchListJob
00:08:55.373 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:09:58.463 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:09:58.477 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:09:58.488 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:09:58.499 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:09:58.968 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
00:10:01.396 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
00:10:01.397 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
00:10:01.397 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:10:04.853 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
00:10:06.556 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
00:10:08.735 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
00:10:10.905 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
00:10:12.575 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
00:10:13.364 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
00:10:14.696 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 400
00:10:18.702 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 450
00:10:24.154 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 500
00:10:25.005 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 550
00:10:25.578 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 600
00:10:30.842 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 650
00:10:33.550 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 700
00:10:35.968 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 750
00:10:37.117 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 800
00:10:41.200 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 850
00:10:43.537 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 900
00:10:45.050 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 950
00:10:46.406 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1000
00:10:46.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:46.603 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:47.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:47.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:47.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:47.790 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 1050
00:10:48.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.392 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.400 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.400 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.433 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:10:48.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
