11:01:41.131 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
11:01:41.134 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Period.withYears(Period:896)
11:01:41.134 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Period
11:01:41.134 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:01:42.546 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.PeriodType
11:01:42.547 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:01:42.555 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:01:44.205 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:01:44.216 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:01:44.225 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:01:44.233 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:01:44.753 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
11:01:44.799 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 6 fitness evolutions and 0 second: 1.5
11:01:45.277 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.278 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.332 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
11:01:45.365 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
11:01:45.366 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:01:45.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.800 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:45.906 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
11:01:46.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.304 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.327 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.335 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.404 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:46.436 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
