10:02:26.616 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.joda.time.IllegalFieldValueException
10:02:26.619 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.chrono.BasicChronology.getDateTimeMillis(BasicChronology:177)
10:02:26.619 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.chrono.BasicChronology
10:02:26.619 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:02:27.436 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.field.FieldUtils
10:02:27.437 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.chrono.BasicChronology
10:02:27.437 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.chrono.BasicChronology
10:02:27.482 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
10:02:29.092 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:02:29.100 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:02:29.108 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:02:29.117 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:02:29.881 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
10:02:30.706 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
10:02:30.706 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
10:02:30.706 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:02:31.030 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.194 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
10:02:31.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.662 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.682 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
10:02:31.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:31.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.022 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
10:02:32.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:02:32.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
