18:40:41.980 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.NullPointerException
18:40:41.984 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.XWikiAction.execute(XWikiAction:193)
18:40:41.984 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.XWikiAction
18:40:41.984 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
18:40:49.930 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.lang.RuntimeException: Class not found: javax/servlet/http/Cookie: java.lang.NullPointerException: Class not found javax/servlet/http/Cookie
18:40:49.931 [main] WARN  e.s.b.c.i.ClassInstrumentation - Error in loading com.xpn.xwiki.XWiki
18:40:51.505 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.lang.NoClassDefFoundError: javax/servlet/http/HttpServletResponse
18:40:51.505 [main] WARN  e.s.b.c.i.ClassInstrumentation - Error in loading com.xpn.xwiki.web.DeleteAttachmentAction
18:40:51.506 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.lang.NoClassDefFoundError: javax/servlet/http/HttpServletResponse
18:40:51.506 [main] WARN  e.s.b.c.i.ClassInstrumentation - Error in loading com.xpn.xwiki.web.XWikiAction
18:40:51.506 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.internal.template.TemplateListener
18:40:51.507 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.observation.internal.DefaultObservationManager
18:40:51.508 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class org.xwiki.observation.internal.DefaultObservationManager, method notify, and line number 307.
18:40:51.508 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - could not find any candidate.
18:40:51.509 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Probably, Frame level 2 is an irrelevant frame. We do not count it in the InterProcedural graph
18:40:51.509 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.observation.internal.DefaultObservationManager
18:40:51.509 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.internal.event.AttachmentEventGeneratorListener
18:40:51.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.internal.event.AttachmentEventGeneratorListener
18:40:51.510 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.observation.internal.DefaultObservationManager
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.observation.internal.DefaultObservationManager
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 8]Cannot load class com.xpn.xwiki.XWiki. We do not count it in the InterProcedural graph
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 9]Cannot load class com.xpn.xwiki.XWiki. We do not count it in the InterProcedural graph
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.DeleteAttachmentAction
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 10]Cannot load class com.xpn.xwiki.web.DeleteAttachmentAction. We do not count it in the InterProcedural graph
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.XWikiAction
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 11]Cannot load class com.xpn.xwiki.web.XWikiAction. We do not count it in the InterProcedural graph
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.web.XWikiAction
18:40:51.511 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 12]Cannot load class com.xpn.xwiki.web.XWikiAction. We do not count it in the InterProcedural graph
18:40:51.541 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 577.
18:41:08.046 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
18:41:08.054 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
18:41:08.064 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
18:41:08.072 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
