04:46:04.051 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:46:04.053 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:46:04.053 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:46:04.054 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:46:04.595 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:46:04.596 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:46:04.597 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:46:04.625 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:46:05.451 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:46:05.461 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:46:05.473 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:46:05.484 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:46:05.745 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:46:10.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.500 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.513 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.521 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.575 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.593 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.621 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.682 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:46:10.683 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 5 seconds
04:46:10.683 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:46:15.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.314 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:46:15.648 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.819 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:19.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:19.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.514 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:22.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
