09:01:29.933 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
09:01:29.936 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter.intercept(MethodInterceptorFilter:59)
09:01:29.936 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.cglib.MethodInterceptorFilter
09:01:29.936 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:01:31.858 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
09:01:31.858 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationImpl
09:01:31.859 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.stubbing.answers.CallsRealMethods
09:01:31.859 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
09:01:31.859 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
09:01:31.859 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.InvocationNotifierHandler
09:01:31.860 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.cglib.MethodInterceptorFilter
09:01:31.870 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method cannotCallAbstractRealMethod()V does not have any exit point
09:01:31.892 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 4.
09:01:33.749 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:01:33.760 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:01:33.769 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:01:33.778 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:01:34.517 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 7.75
09:01:35.690 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 7.75
09:01:35.691 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 7.75. PT: 1 seconds
09:01:35.691 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:01:35.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:35.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:36.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:36.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:36.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:36.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:36.990 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 100
09:01:37.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.649 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.706 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:37.972 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 7.75 | 150
09:01:38.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.367 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.445 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:38.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
