04:46:03.675 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:46:03.677 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:46:03.677 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:46:03.678 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:46:04.197 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:46:04.199 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:46:04.199 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:46:04.224 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:46:05.061 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:46:05.069 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:46:05.076 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:46:05.082 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:46:05.258 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:46:08.994 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.454 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.513 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.579 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.617 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.775 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:46:09.775 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 4 seconds
04:46:09.775 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:46:10.498 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.982 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.190 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:16.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
