14:51:09.863 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.util.NoSuchElementException
14:51:09.867 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.rendering.listener.chaining.AbstractChainingListener.endFormat(AbstractChainingListener:290)
14:51:09.867 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.rendering.listener.chaining.AbstractChainingListener
14:51:09.867 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
14:51:11.420 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
14:51:11.421 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
14:51:11.421 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
14:51:11.421 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.BlockStateChainingListener
14:51:11.421 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
14:51:11.433 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 589.
14:51:20.712 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
14:51:20.723 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
14:51:20.732 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
14:51:20.739 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
14:51:21.799 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.5
14:51:22.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.5
14:51:22.155 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.5. PT: 1 seconds
14:51:22.156 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
14:51:22.865 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 100
14:51:22.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:22.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.322 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.355 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 150
14:51:23.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
14:51:23.732 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 200
14:51:23.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
