10:31:45.714 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
10:31:45.717 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.UpgradePlanJob.runInternal(UpgradePlanJob:268)
10:31:45.717 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.UpgradePlanJob
10:31:45.718 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
10:31:47.478 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob$ModifableExtensionPlanTree
10:31:47.479 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:31:47.479 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:31:47.479 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:31:47.480 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:31:47.480 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.UpgradePlanJob
10:31:47.510 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 577.
10:32:00.261 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
10:32:00.269 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
10:32:00.276 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
10:32:00.283 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
10:32:01.538 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
10:32:01.539 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
10:32:02.383 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 6.5
10:32:02.576 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
10:32:02.576 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 2 seconds
10:32:02.576 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
10:32:03.502 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 25 fitness evolutions and 3 second: 5.5
10:32:04.914 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 100
10:32:04.915 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.5. PT: 4 seconds
10:32:06.195 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 150
10:32:06.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:06.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:07.521 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 200
10:32:07.563 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:07.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:07.579 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.495 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 250
10:32:08.530 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:08.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.206 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 300
10:32:09.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:09.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.277 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.447 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.5 | 350
10:32:10.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:10.526 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:15.733 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:15.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:15.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:15.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:15.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.333 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:16.518 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating new generation. cause: Comparison method violates its general contract!
10:32:17.418 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:17.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.061 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.061 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.061 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.300 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating new generation. cause: Comparison method violates its general contract!
10:32:18.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.459 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.689 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
10:32:18.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
