06:17:17.346 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.query.jpql.parser.ParserException
06:17:17.349 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.query.jpql.parser.Parser.parse(Parser:1385)
06:17:17.349 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.query.jpql.parser.Parser
06:17:17.350 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:17:25.227 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.jpql.parser.Parser
06:17:25.445 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 569.
06:17:35.931 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:17:35.942 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:17:35.966 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:17:35.973 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:17:36.738 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
06:17:37.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.270 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.384 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.457 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.483 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:17:37.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
