11:05:04.956 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
11:05:04.959 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math3.geometry.partitioning.BSPTree.visit(BSPTree:264)
11:05:04.960 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math3.geometry.partitioning.BSPTree
11:05:04.960 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:05:06.695 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet
11:05:06.697 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.AbstractRegion
11:05:06.697 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:05:06.698 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor
11:05:06.700 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:05:06.701 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:05:06.702 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:05:06.707 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math3.geometry.partitioning.BSPTree
11:05:06.951 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
11:05:10.666 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:05:10.697 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:05:10.745 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:05:10.782 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:05:13.344 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 2 second: 8.5
11:05:15.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.034 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.937 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:16.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.286 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 8.5
11:05:17.286 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 8.5. PT: 6 seconds
11:05:17.286 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:05:17.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:17.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.204 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.738 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.894 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:18.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.307 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.443 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 8.5 | 100
11:05:19.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.485 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.567 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.666 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:05:19.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
