01:15:35.713 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.officeimporter.OfficeImporterException
01:15:35.740 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.Utils.parseTemplate(Utils:180)
01:15:35.741 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.Utils
01:15:35.741 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
01:15:37.267 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 597.
01:16:03.444 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
01:16:03.455 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
01:16:03.463 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
01:16:03.469 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
01:16:09.249 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 5 second: 4.5
01:16:11.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:11.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:11.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:12.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:12.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:12.259 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
01:16:12.260 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 8 seconds
01:16:12.260 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
01:16:14.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:14.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:15.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:15.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:15.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:15.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:15.062 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
01:16:16.700 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.745 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.836 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:16.898 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
01:16:17.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:17.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:17.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:17.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:18.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.022 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.022 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.025 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.073 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
01:16:19.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:16:19.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
