06:24:26.582 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
06:24:26.585 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
06:24:26.585 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:24:26.585 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:24:26.995 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:24:26.995 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:24:26.996 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
06:24:26.996 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:24:27.015 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:24:27.904 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:24:27.911 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:24:27.918 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:24:27.924 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:24:28.199 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
06:24:29.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
06:24:29.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
06:24:29.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:24:29.399 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.413 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.585 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
06:24:29.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:29.647 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.671 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.672 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.961 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.963 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:34.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.020 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
06:24:35.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.079 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.166 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.168 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:24:35.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
