15:22:01.177 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ClassCastException
15:22:01.181 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.job.AbstractJob.run(AbstractJob:189)
15:22:01.181 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.job.AbstractJob
15:22:01.181 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
15:22:11.847 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.objects.classes.BaseClass
15:22:11.849 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.objects.classes.BaseClass
15:22:11.850 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.objects.classes.BaseClass
15:22:11.850 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.internal.mandatory.XWikiPreferencesDocumentInitializer
15:22:11.854 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
15:22:11.855 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.XWiki
15:22:11.856 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.internal.WikiInitializerJob
15:22:11.856 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
15:22:11.857 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
15:22:12.666 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 586.
15:22:36.646 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
15:22:36.658 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
15:22:36.671 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
15:22:36.683 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
15:22:50.109 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 13 second: 9.5
15:22:50.694 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 9.5
15:22:50.694 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.5. PT: 14 seconds
15:22:50.694 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
15:22:53.508 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 100
15:22:55.243 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 150
15:22:57.957 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 200
15:22:58.983 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:58.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:59.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:59.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:59.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:59.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:22:59.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:00.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:00.250 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 250
15:23:02.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:02.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:02.434 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:02.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:02.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:02.839 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 300
15:23:05.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:05.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:05.503 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:05.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:05.803 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 350
15:23:06.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:06.031 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:07.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:07.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:07.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:07.990 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.195 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.414 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.415 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.641 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 400
15:23:08.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:08.714 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:13.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:13.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:14.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:14.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:14.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:14.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:19.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:23:19.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
