04:05:10.979 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
04:05:10.982 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.text.translate.CharSequenceTranslator.translate(CharSequenceTranslator:59)
04:05:10.982 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.text.translate.CharSequenceTranslator
04:05:10.982 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:05:11.373 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.text.translate.NumericEntityUnescaper
04:05:11.375 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.text.translate.CharSequenceTranslator
04:05:11.376 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.text.translate.CharSequenceTranslator
04:05:11.409 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
04:05:12.376 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:05:12.385 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:05:12.393 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:05:12.400 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:05:12.627 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
04:05:12.650 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 0 second: 1.5
04:05:12.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:12.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:13.019 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:05:13.019 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 0 seconds
04:05:13.019 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:05:14.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:14.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:14.170 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:05:14.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:14.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:05:14.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
