00:05:27.803 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:05:27.808 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:05:27.808 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:05:27.809 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:05:33.835 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:05:33.836 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:05:33.898 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:05:59.151 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:05:59.155 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:05:59.196 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:05:59.205 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:06:38.202 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:06:38.213 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:06:38.240 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:06:38.247 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:06:41.741 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 1.5
00:06:47.575 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:06:47.575 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 9 seconds
00:06:47.576 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:06:50.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:06:51.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:06:51.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:06:51.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:06:51.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
