21:11:33.942 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
21:11:33.945 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer.doOptimize(LevenbergMarquardtOptimizer:350)
21:11:33.946 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer
21:11:33.946 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
21:11:35.434 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
21:11:36.919 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:11:36.928 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
21:11:36.939 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
21:11:36.945 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
21:11:37.252 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.978102189781022
21:11:38.503 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 5.978102189781022
21:11:38.503 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 5.978102189781022. PT: 1 seconds
21:11:38.503 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
21:11:39.198 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 100
21:11:39.773 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 150
21:11:40.376 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 200
21:11:40.785 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 250
21:11:41.129 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 300
21:11:41.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:41.524 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 350
21:11:41.834 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 400
21:11:42.103 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 450
21:11:42.159 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.351 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 5.978102189781022 | 500
21:11:42.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.550 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
21:11:42.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
