06:15:48.141 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.query.jpql.parser.ParserException
06:15:48.144 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.query.jpql.parser.Parser.parse(Parser:1385)
06:15:48.144 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.query.jpql.parser.Parser
06:15:48.144 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:15:55.761 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.jpql.parser.Parser
06:15:55.975 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 569.
06:16:05.127 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:16:05.136 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:16:05.148 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:16:05.154 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:16:05.913 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
06:16:06.542 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.543 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.570 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.571 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.571 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.586 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.590 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
06:16:06.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
06:16:06.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:16:06.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.848 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.849 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.893 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:06.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.022 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.030 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.049 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.053 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.055 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:16:07.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
