05:31:17.757 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
05:31:17.760 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.solve(BaseAbstractUnivariateRealSolver:190)
05:31:17.760 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:17.760 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:31:18.734 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.735 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.735 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver
05:31:18.740 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
05:31:18.856 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:31:19.923 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:31:19.932 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:31:19.944 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:31:19.959 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:31:20.320 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:31:21.028 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:31:21.028 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
05:31:21.029 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:31:22.417 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:31:23.190 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
05:31:23.643 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
05:31:24.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.578 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.583 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
05:31:24.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:24.983 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.276 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
05:31:25.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.641 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.642 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.650 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.695 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.777 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.803 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
05:31:25.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:25.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:26.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:26.061 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:26.061 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:31:26.096 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 386 fitness evolutions and 6 second: 3.5
05:31:26.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 400
05:31:26.303 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 6 seconds
05:31:26.632 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 450
05:31:26.873 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 500
05:31:27.413 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 550
05:31:27.854 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 600
05:31:28.344 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 650
05:31:28.960 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 700
05:31:29.418 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 750
05:31:29.909 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 800
05:31:30.380 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.5 | 850
