07:56:52.114 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
07:56:52.118 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
07:56:52.120 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
07:56:52.120 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
07:56:52.120 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:56:52.806 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
07:56:52.807 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
07:56:52.809 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
07:56:52.866 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:56:54.074 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
07:56:54.088 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:56:54.098 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:56:54.106 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:56:54.360 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
07:56:55.388 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
07:56:55.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
07:56:55.389 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:56:55.518 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 63 fitness evolutions and 1 second: 2.5
07:56:56.239 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
07:56:56.239 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 2 seconds
07:56:56.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:56.551 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:56.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:56.661 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
07:56:56.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.253 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
07:56:57.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.444 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.462 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.490 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.507 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.522 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
07:56:57.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.694 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.695 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.696 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:57.702 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
