04:45:59.065 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:45:59.067 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:45:59.068 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:45:59.068 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:46:00.039 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:46:00.040 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:46:00.041 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:46:00.066 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:46:01.244 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:46:01.253 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:46:01.263 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:46:01.270 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:46:01.922 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:46:04.902 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.905 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.928 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.930 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.932 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:04.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.009 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.014 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.024 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.047 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.228 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.308 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.496 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:46:05.497 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 4 seconds
04:46:05.497 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:46:05.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:06.479 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:06.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:07.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:07.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:08.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:08.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.667 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.303 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.311 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.311 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.312 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.313 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.313 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.319 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.344 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.421 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.430 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:46:13.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:14.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:14.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.598 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:17.803 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:17.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.121 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.133 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
