21:20:42.193 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.ConvergenceException
21:20:42.196 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Gamma.regularizedGammaP(Gamma:173)
21:20:42.196 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Gamma
21:20:42.197 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
21:20:43.119 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
21:20:44.343 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:20:44.357 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
21:20:44.370 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
21:20:44.376 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
21:20:44.675 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.4999999996008615
21:20:44.692 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 0 second: 4.499999999301508
21:20:45.386 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 6 fitness evolutions and 1 second: 3.0
21:20:46.167 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.0
21:20:46.167 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.0. PT: 1 seconds
21:20:46.167 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
21:20:46.898 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:20:46.982 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 100
21:20:47.598 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 150
21:20:47.671 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:20:47.774 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:20:50.807 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:20:50.853 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 200
21:20:56.805 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 250
21:20:57.617 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:21:01.376 [main] WARN  e.s.b.g.s.o.GuidedSinglePointCrossover - Exception during the crossover!
21:21:02.145 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 300
21:21:06.934 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 348 fitness evolutions and 22 second: 0.28571428571428575
21:21:06.969 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.28571428571428575 | 350
