21:42:25.857 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.TooManyEvaluationsException
21:42:25.868 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver.solve(BaseAbstractUnivariateRealSolver:195)
21:42:25.868 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver
21:42:25.868 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
21:42:26.399 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
21:42:28.652 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:42:28.663 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
21:42:28.676 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
21:42:28.683 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
21:42:29.435 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
21:42:30.562 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
21:42:30.563 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
21:42:30.563 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
21:42:32.703 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
21:42:38.954 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
21:42:39.135 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 166 fitness evolutions and 10 second: 3.0
21:42:39.988 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 200
21:42:39.988 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.0. PT: 11 seconds
21:42:40.640 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.0 | 250
21:42:41.338 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 305 fitness evolutions and 12 second: 0.7818181818181819
21:42:41.513 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.7818181818181819 | 300
21:42:41.533 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 0.7818181818181819. PT: 12 seconds
21:42:42.259 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.7818181818181819 | 350
21:42:42.855 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.7818181818181819 | 400
21:42:43.180 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 433 fitness evolutions and 14 second: 0.6923076923076923
21:42:43.653 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.6923076923076923 | 450
21:42:43.654 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 0.6923076923076923. PT: 14 seconds
